Output[3844]: {-0.500713,0.656248}	FIRST SYMBOL	Pass
Output[3845]: {0.788082,-0.143828}	FIRST SYMBOL	Pass
Output[3846]: {-0.563202,-0.326863}	FIRST SYMBOL	Pass
Output[3847]: {0.259946,0.739777}	FIRST SYMBOL	Pass
Output[3848]: {0.381753,-0.640648}	FIRST SYMBOL	Pass
Output[3849]: {-0.745481,0.251883}	FIRST SYMBOL	Pass
Output[3850]: {0.639729,0.255399}	FIRST SYMBOL	Pass
Output[3851]: {-0.322848,-0.639367}	FIRST SYMBOL	Pass
Output[3852]: {-0.124374,0.665667}	FIRST SYMBOL	Pass
Output[3853]: {0.51517,-0.257929}	FIRST SYMBOL	Pass
Output[3854]: {-0.570003,-0.213102}	FIRST SYMBOL	Pass
Output[3855]: {0.357763,0.512897}	FIRST SYMBOL	Pass
Output[3856]: {0.02813,-0.505041}	FIRST SYMBOL	Pass
Output[3857]: {-0.406068,0.317636}	FIRST SYMBOL	Pass
Output[3858]: {0.480325,0.093868}	FIRST SYMBOL	Pass
Output[3859]: {-0.30623,-0.428634}	FIRST SYMBOL	Pass
Output[3860]: {0.009633,0.514145}	FIRST SYMBOL	Pass
Output[3861]: {0.348315,-0.230278}	FIRST SYMBOL	Pass
Output[3862]: {-0.300495,0.0515}	FIRST SYMBOL	Pass
Output[3863]: {0.266425,0.262585}	FIRST SYMBOL	Pass
Output[3864]: {0.037083,-0.340132}	FIRST SYMBOL	Pass
Output[3865]: {-0.256797,0.224976}	FIRST SYMBOL	Pass
Output[3866]: {0.268994,0.123653}	FIRST SYMBOL	Pass
Output[3867]: {-0.17142,-0.194636}	FIRST SYMBOL	Pass
Output[3868]: {-0.046891,0.295563}	FIRST SYMBOL	Pass
Output[3869]: {0.180124,-0.254826}	FIRST SYMBOL	Pass
Output[3870]: {-0.269334,-0.066055}	FIRST SYMBOL	Pass
Output[3871]: {0.133898,0.23465}	FIRST SYMBOL	Pass
Output[3872]: {0.128536,-0.122582}	FIRST SYMBOL	Pass
Output[3873]: {-0.18488,0.09445}	FIRST SYMBOL	Pass
Output[3874]: {0.164175,0.153277}	FIRST SYMBOL	Pass
Output[3875]: {-0.030945,-0.204777}	FIRST SYMBOL	Pass
Output[3876]: {-0.056014,0.152814}	FIRST SYMBOL	Pass
Output[3877]: {0.254678,0.021528}	FIRST SYMBOL	Pass
Output[3878]: {-0.105004,-0.06876}	FIRST SYMBOL	Pass
Output[3879]: {-0.008665,0.201609}	FIRST SYMBOL	Pass
Output[3880]: {0.156806,-0.164769}	FIRST SYMBOL	Pass
Output[3881]: {-0.162597,0.028655}	FIRST SYMBOL	Pass
Output[3882]: {0.131088,0.108217}	FIRST SYMBOL	Pass
Output[3883]: {-0.007424,-0.262001}	FIRST SYMBOL	Pass
Output[3884]: {-0.19474,0.163932}	FIRST SYMBOL	Pass
Output[3885]: {0.261538,-0.013355}	FIRST SYMBOL	Pass
Output[3886]: {-0.172242,-0.215685}	FIRST SYMBOL	Pass
Output[3887]: {0.009571,0.161567}	FIRST SYMBOL	Pass
Output[3888]: {0.149103,-0.193246}	FIRST SYMBOL	Pass
Output[3889]: {-0.324882,0.043316}	FIRST SYMBOL	Pass
Output[3890]: {0.137042,0.199576}	FIRST SYMBOL	Pass
Output[3891]: {-0.063013,-0.137944}	FIRST SYMBOL	Pass
Output[3892]: {-0.122483,0.184561}	FIRST SYMBOL	Pass
Output[3893]: {0.31321,-0.12283}	FIRST SYMBOL	Pass
Output[3894]: {-0.181074,-0.099962}	FIRST SYMBOL	Pass
Output[3895]: {0.112866,0.291916}	FIRST SYMBOL	Pass
Output[3896]: {0.104982,-0.251206}	FIRST SYMBOL	Pass
Output[3897]: {-0.260542,0.134816}	FIRST SYMBOL	Pass
Output[3898]: {0.223588,0.016627}	FIRST SYMBOL	Pass
Output[3899]: {-0.040361,-0.136307}	FIRST SYMBOL	Pass
Output[3900]: {-0.014443,0.244983}	FIRST SYMBOL	Pass
Output[3901]: {0.145274,-0.151821}	FIRST SYMBOL	Pass
Output[3902]: {-0.172765,0.052902}	FIRST SYMBOL	Pass
Output[3903]: {0.135986,0.096693}	FIRST SYMBOL	Pass
Output[3904]: {-0.118311,-0.143145}	FIRST SYMBOL	Pass
Output[3905]: {-0.071511,0.177324}	FIRST SYMBOL	Pass
Output[3906]: {0.095122,-0.097203}	FIRST SYMBOL	Pass
Output[3907]: {-0.225936,-0.075273}	FIRST SYMBOL	Pass
Output[3908]: {0.016966,0.144149}	FIRST SYMBOL	Pass
Output[3909]: {-0.07536,-0.180962}	FIRST SYMBOL	Pass
Output[3910]: {-0.13284,0.11711}	FIRST SYMBOL	Pass
Output[3911]: {0.167788,-0.148286}	FIRST SYMBOL	Pass
Output[3912]: {-0.133271,-0.01363}	FIRST SYMBOL	Pass
Output[3913]: {0.095833,0.144079}	FIRST SYMBOL	Pass
Output[3914]: {-0.054751,-0.15801}	FIRST SYMBOL	Pass
Output[3915]: {-0.15209,0.154}	FIRST SYMBOL	Pass
Output[3916]: {0.171269,-0.013616}	FIRST SYMBOL	Pass
Output[3917]: {-0.112883,-0.045864}	FIRST SYMBOL	Pass
Output[3918]: {0.128286,0.238876}	FIRST SYMBOL	Pass
Output[3919]: {0.067748,-0.15708}	FIRST SYMBOL	Pass
Output[3920]: {-0.24169,0.051917}	FIRST SYMBOL	Pass
Output[3921]: {0.267567,0.063996}	FIRST SYMBOL	Pass
Output[3922]: {-0.184557,-0.07646}	FIRST SYMBOL	Pass
Output[3923]: {0.014703,0.27473}	FIRST SYMBOL	Pass
Output[3924]: {0.254315,-0.21024}	FIRST SYMBOL	Pass
Output[3925]: {-0.395003,0.04375}	FIRST SYMBOL	Pass
Output[3926]: {0.181292,0.21379}	FIRST SYMBOL	Pass
Output[3927]: {-0.043228,-0.265734}	FIRST SYMBOL	Pass
Output[3928]: {-0.271395,0.283908}	FIRST SYMBOL	Pass
Output[3929]: {0.324902,-0.046105}	FIRST SYMBOL	Pass
Output[3930]: {-0.308247,-0.186367}	FIRST SYMBOL	Pass
Output[3931]: {0.023372,0.333314}	FIRST SYMBOL	Pass
Output[3932]: {0.224692,-0.235885}	FIRST SYMBOL	Pass
Output[3933]: {-0.350238,0.05278}	FIRST SYMBOL	Pass
Output[3934]: {0.410582,0.243407}	FIRST SYMBOL	Pass
Output[3935]: {-0.005114,-0.356538}	FIRST SYMBOL	Pass
Output[3936]: {-0.210891,0.364847}	FIRST SYMBOL	Pass
Output[3937]: {0.441551,-0.062742}	FIRST SYMBOL	Pass
Output[3938]: {-0.372254,-0.289585}	FIRST SYMBOL	Pass
Output[3939]: {0.004159,0.467466}	FIRST SYMBOL	Pass
Output[3940]: {0.208176,-0.41496}	FIRST SYMBOL	Pass
Output[3941]: {-0.556529,0.126351}	FIRST SYMBOL	Pass
Output[3942]: {0.504431,0.280544}	FIRST SYMBOL	Pass
Output[3943]: {-0.163969,-0.520565}	FIRST SYMBOL	Pass
Output[3944]: {-0.282484,0.559476}	FIRST SYMBOL	Pass
Output[3945]: {0.551092,-0.204357}	FIRST SYMBOL	Pass
Output[3946]: {-0.580149,-0.286735}	FIRST SYMBOL	Pass
Output[3947]: {0.298129,0.606769}	FIRST SYMBOL	Pass
Output[3948]: {0.215574,-0.644298}	FIRST SYMBOL	Pass
Output[3949]: {-0.650813,0.243382}	FIRST SYMBOL	Pass
Output[3950]: {0.700887,0.240926}	FIRST SYMBOL	Pass
Output[3951]: {-0.221455,-0.602978}	FIRST SYMBOL	Pass
Output[3952]: {-0.17265,0.748678}	FIRST SYMBOL	Pass
Output[3953]: {0.753062,-0.37259}	FIRST SYMBOL	Pass
Output[3954]: {-0.788546,-0.104942}	FIRST SYMBOL	Pass
Output[3955]: {0.379213,0.68114}	FIRST SYMBOL	Pass
Output[3956]: {0.182962,-0.830183}	FIRST SYMBOL	Pass
Output[3957]: {-0.646395,0.479517}	FIRST SYMBOL	Pass
Output[3958]: {0.863957,0.069947}	FIRST SYMBOL	Pass
Output[3959]: {-0.544571,-0.64916}	FIRST SYMBOL	Pass
Output[3960]: {-0.049601,0.857857}	FIRST SYMBOL	Pass
Output[3961]: {0.616327,-0.584849}	FIRST SYMBOL	Pass
Output[3962]: {-0.820447,0.042665}	FIRST SYMBOL	Pass
Output[3963]: {0.719929,0.623073}	FIRST SYMBOL	Pass
Output[3964]: {-0.090717,-0.881455}	FIRST SYMBOL	Pass
Output[3965]: {-0.6121,0.653048}	FIRST SYMBOL	Pass
Output[3966]: {0.919484,-0.143201}	FIRST SYMBOL	Pass
Output[3967]: {-0.705298,-0.417485}	FIRST SYMBOL	Pass
Output[3968]: {0.256852,0.844921}	FIRST SYMBOL	Pass
Output[3969]: {0.412331,-0.777574}	FIRST SYMBOL	Pass
Output[3970]: {-0.841402,0.251771}	FIRST SYMBOL	Pass
Output[3971]: {0.751445,0.356549}	FIRST SYMBOL	Pass
Output[3972]: {-0.336044,-0.786798}	FIRST SYMBOL	Pass
Output[3973]: {-0.354705,0.816741}	FIRST SYMBOL	Pass
Output[3974]: {0.636345,-0.347325}	FIRST SYMBOL	Pass
Output[3975]: {-0.755039,-0.141803}	FIRST SYMBOL	Pass
Output[3976]: {0.303445,0.623925}	FIRST SYMBOL	Pass
Output[3977]: {0.070379,-0.776676}	FIRST SYMBOL	Pass
Output[3978]: {-0.605868,0.411227}	FIRST SYMBOL	Pass
Output[3979]: {0.733792,0.075012}	FIRST SYMBOL	Pass
Output[3980]: {-0.430122,-0.5593}	FIRST SYMBOL	Pass
Output[3981]: {-0.039283,0.680044}	FIRST SYMBOL	Pass
Output[3982]: {0.411257,-0.502255}	FIRST SYMBOL	Pass
Output[3983]: {-0.556214,0.004339}	FIRST SYMBOL	Pass
Output[3984]: {0.450018,0.342438}	FIRST SYMBOL	Pass
Output[3985]: {-0.078474,-0.602408}	FIRST SYMBOL	Pass
Output[3986]: {-0.37673,0.515479}	FIRST SYMBOL	Pass
Output[3987]: {0.505711,-0.109908}	FIRST SYMBOL	Pass
Output[3988]: {-0.375205,-0.186477}	FIRST SYMBOL	Pass
Output[3989]: {0.077317,0.554344}	FIRST SYMBOL	Pass
Output[3990]: {0.2468,-0.43008}	FIRST SYMBOL	Pass
Output[3991]: {-0.399681,0.111881}	FIRST SYMBOL	Pass
Output[3992]: {0.373266,0.202559}	FIRST SYMBOL	Pass
Output[3993]: {-0.139265,-0.400663}	FIRST SYMBOL	Pass
Output[3994]: {-0.175871,0.265976}	FIRST SYMBOL	Pass
Output[3995]: {0.381942,0.029827}	FIRST SYMBOL	Pass
Output[3996]: {-0.274362,-0.218758}	FIRST SYMBOL	Pass
Output[3997]: {0.095294,0.352089}	FIRST SYMBOL	Pass
Output[3998]: {0.204798,-0.234361}	FIRST SYMBOL	Pass
Output[3999]: {-0.30868,0.080817}	FIRST SYMBOL	Pass
Output[4000]: {0.182867,0.067699}	FIRST SYMBOL	Pass
Output[4001]: {-0.084547,-0.305204}	FIRST SYMBOL	Pass
Output[4002]: {-0.08339,0.063936}	FIRST SYMBOL	Pass
Output[4003]: {0.337344,0.041192}	FIRST SYMBOL	Pass
Output[4004]: {-0.135335,-0.232643}	FIRST SYMBOL	Pass
Output[4005]: {-0.03944,0.209854}	FIRST SYMBOL	Pass
Output[4006]: {0.204163,-0.153062}	FIRST SYMBOL	Pass
Output[4007]: {-0.361532,0.037999}	FIRST SYMBOL	Pass
Output[4008]: {0.117746,0.23474}	FIRST SYMBOL	Pass
Output[4009]: {0.109937,-0.23658}	FIRST SYMBOL	Pass
Output[4010]: {-0.249265,0.164373}	FIRST SYMBOL	Pass
Output[4011]: {0.309713,0.038297}	FIRST SYMBOL	Pass
Output[4012]: {-0.111093,-0.258311}	FIRST SYMBOL	Pass
Output[4013]: {-0.099776,0.269235}	FIRST SYMBOL	Pass
Output[4014]: {0.306617,-0.106711}	FIRST SYMBOL	Pass
Output[4015]: {-0.315807,-0.0152}	FIRST SYMBOL	Pass
Output[4016]: {0.184624,0.270117}	FIRST SYMBOL	Pass
Output[4017]: {0.138505,-0.28281}	FIRST SYMBOL	Pass
Output[4018]: {-0.299963,0.224588}	FIRST SYMBOL	Pass
Output[4019]: {0.319486,0.127375}	FIRST SYMBOL	Pass
Output[4020]: {-0.223496,-0.199705}	FIRST SYMBOL	Pass
Output[4021]: {-0.064418,0.284105}	FIRST SYMBOL	Pass
Output[4022]: {0.29382,-0.167893}	FIRST SYMBOL	Pass
Output[4023]: {-0.310111,-0.040519}	FIRST SYMBOL	Pass
Output[4024]: {0.130132,0.22805}	FIRST SYMBOL	Pass
Output[4025]: {0.041165,-0.240596}	FIRST SYMBOL	Pass
Output[4026]: {-0.217208,0.009174}	FIRST SYMBOL	Pass
Output[4027]: {0.251081,0.04896}	FIRST SYMBOL	Pass
Output[4028]: {-0.098267,-0.185113}	FIRST SYMBOL	Pass
Output[4029]: {-0.115761,0.162249}	FIRST SYMBOL	Pass
Output[4030]: {0.223018,-0.036533}	FIRST SYMBOL	Pass
Output[4031]: {-0.206469,-0.017498}	FIRST SYMBOL	Pass
Output[4032]: {0.084676,0.108957}	FIRST SYMBOL	Pass
Output[4033]: {0.048773,-0.039939}	FIRST SYMBOL	Pass
Output[4034]: {-0.172156,-0.049328}	FIRST SYMBOL	Pass
Output[4035]: {0.140802,0.130834}	FIRST SYMBOL	Pass
Output[4036]: {0.137936,-0.083456}	FIRST SYMBOL	Pass
Output[4037]: {-0.210875,0.015427}	FIRST SYMBOL	Pass
Output[4038]: {0.175285,0.1501}	FIRST SYMBOL	Pass
Output[4039]: {0.075719,-0.246628}	FIRST SYMBOL	Pass
Output[4040]: {-0.216744,0.221735}	FIRST SYMBOL	Pass
Output[4041]: {0.204332,0.122438}	FIRST SYMBOL	Pass
Output[4042]: {-0.184386,-0.344796}	FIRST SYMBOL	Pass
Output[4043]: {-0.08905,0.377459}	FIRST SYMBOL	Pass
Output[4044]: {0.396009,-0.284848}	FIRST SYMBOL	Pass
Output[4045]: {-0.445582,-0.075395}	FIRST SYMBOL	Pass
Output[4046]: {0.365828,0.409836}	FIRST SYMBOL	Pass
Output[4047]: {0.06378,-0.560163}	FIRST SYMBOL	Pass
Output[4048]: {-0.450979,0.34936}	FIRST SYMBOL	Pass
Output[4049]: {0.635923,0.049066}	FIRST SYMBOL	Pass
Output[4050]: {-0.439765,-0.46751}	FIRST SYMBOL	Pass
Output[4051]: {-0.050872,0.661158}	FIRST SYMBOL	Pass
Output[4052]: {0.512461,-0.421772}	FIRST SYMBOL	Pass
Output[4053]: {-0.705599,0.005245}	FIRST SYMBOL	Pass
Output[4054]: {0.490249,0.519356}	FIRST SYMBOL	Pass
Output[4055]: {0.025204,-0.742047}	FIRST SYMBOL	Pass
Output[4056]: {-0.510214,0.549089}	FIRST SYMBOL	Pass
Output[4057]: {0.730997,-0.011539}	FIRST SYMBOL	Pass
Output[4058]: {-0.571544,-0.579503}	FIRST SYMBOL	Pass
Output[4059]: {0.034909,0.720395}	FIRST SYMBOL	Pass
Output[4060]: {0.507146,-0.628369}	FIRST SYMBOL	Pass
Output[4061]: {-0.946434,0.137835}	FIRST SYMBOL	Pass
Output[4062]: {0.64147,0.471485}	FIRST SYMBOL	Pass
Output[4063]: {-0.109756,-0.831752}	FIRST SYMBOL	Pass
Output[4064]: {-0.508989,0.57074}	FIRST SYMBOL	Pass
Output[4065]: {0.804789,-0.069755}	FIRST SYMBOL	Pass
Output[4066]: {-0.588338,-0.514933}	FIRST SYMBOL	Pass
Output[4067]: {0.147615,0.773001}	FIRST SYMBOL	Pass
Output[4068]: {0.487278,-0.51541}	FIRST SYMBOL	Pass
Output[4069]: {-0.724272,0.12317}	FIRST SYMBOL	Pass
Output[4070]: {0.590252,0.369806}	FIRST SYMBOL	Pass
Output[4071]: {-0.110191,-0.698747}	FIRST SYMBOL	Pass
Output[4072]: {-0.398672,0.582486}	FIRST SYMBOL	Pass
Output[4073]: {0.575277,-0.069046}	FIRST SYMBOL	Pass
Output[4074]: {-0.497504,-0.385771}	FIRST SYMBOL	Pass
Output[4075]: {0.023163,0.594901}	FIRST SYMBOL	Pass
Output[4076]: {0.404478,-0.412606}	FIRST SYMBOL	Pass
Output[4077]: {-0.528186,-0.06266}	FIRST SYMBOL	Pass
Output[4078]: {0.256349,0.417501}	FIRST SYMBOL	Pass
Output[4079]: {0.004366,-0.500326}	FIRST SYMBOL	Pass
Output[4080]: {-0.380433,0.376242}	FIRST SYMBOL	Pass
Output[4081]: {0.429896,0.170896}	FIRST SYMBOL	Pass
Output[4082]: {-0.205101,-0.385276}	FIRST SYMBOL	Pass
Output[4083]: {-0.166876,0.467039}	FIRST SYMBOL	Pass
Output[4084]: {0.484299,-0.185922}	FIRST SYMBOL	Pass
Output[4085]: {-0.441384,-0.243296}	FIRST SYMBOL	Pass
Output[4086]: {0.078532,0.531486}	FIRST SYMBOL	Pass
Output[4087]: {0.29183,-0.416182}	FIRST SYMBOL	Pass
Output[4088]: {-0.576109,0.00642}	FIRST SYMBOL	Pass
Output[4089]: {0.412404,0.323121}	FIRST SYMBOL	Pass
Output[4090]: {0.19184,-0.599491}	FIRST SYMBOL	Pass
Output[4091]: {-0.417572,0.447455}	FIRST SYMBOL	Pass
Output[4092]: {0.680328,-0.015655}	FIRST SYMBOL	Pass
Output[4093]: {-0.408414,-0.440162}	FIRST SYMBOL	Pass
Output[4094]: {0.010439,0.607057}	FIRST SYMBOL	Pass
Output[4095]: {0.542988,-0.500825}	FIRST SYMBOL	Pass
Output[4096]: {-0.002124,0.556411}	SECOND SYMBOL	Pass
Output[4097]: {0.340304,-0.403708}	SECOND SYMBOL	Pass
Output[4098]: {-0.487653,0.057047}	SECOND SYMBOL	Pass
Output[4099]: {0.559246,0.289295}	SECOND SYMBOL	Pass
Output[4100]: {-0.345338,-0.429624}	SECOND SYMBOL	Pass
Output[4101]: {-0.016056,0.461458}	SECOND SYMBOL	Pass
Output[4102]: {0.393912,-0.278969}	SECOND SYMBOL	Pass
Output[4103]: {-0.526346,0.021444}	SECOND SYMBOL	Pass
Output[4104]: {0.366772,0.265241}	SECOND SYMBOL	Pass
Output[4105]: {-0.150438,-0.356952}	SECOND SYMBOL	Pass
Output[4106]: {-0.185708,0.461443}	SECOND SYMBOL	Pass
Output[4107]: {0.347976,-0.209942}	SECOND SYMBOL	Pass
Output[4108]: {-0.395147,-0.052704}	SECOND SYMBOL	Pass
Output[4109]: {0.323166,0.278688}	SECOND SYMBOL	Pass
Output[4110]: {-0.071786,-0.379412}	SECOND SYMBOL	Pass
Output[4111]: {-0.156399,0.341349}	SECOND SYMBOL	Pass
Output[4112]: {0.343313,-0.166993}	SECOND SYMBOL	Pass
Output[4113]: {-0.504057,-0.055373}	SECOND SYMBOL	Pass
Output[4114]: {0.188907,0.371204}	SECOND SYMBOL	Pass
Output[4115]: {-0.051396,-0.400211}	SECOND SYMBOL	Pass
Output[4116]: {-0.204893,0.365807}	SECOND SYMBOL	Pass
Output[4117]: {0.42583,-0.100036}	SECOND SYMBOL	Pass
Output[4118]: {-0.40494,-0.021103}	SECOND SYMBOL	Pass
Output[4119]: {0.223892,0.303198}	SECOND SYMBOL	Pass
Output[4120]: {0.000412,-0.454616}	SECOND SYMBOL	Pass
Output[4121]: {-0.197121,0.310517}	SECOND SYMBOL	Pass
Output[4122]: {0.48765,-0.129056}	SECOND SYMBOL	Pass
Output[4123]: {-0.438611,-0.084786}	SECOND SYMBOL	Pass
Output[4124]: {0.317,0.444248}	SECOND SYMBOL	Pass
Output[4125]: {0.121685,-0.540738}	SECOND SYMBOL	Pass
Output[4126]: {-0.399151,0.379198}	SECOND SYMBOL	Pass
Output[4127]: {0.642475,0.003368}	SECOND SYMBOL	Pass
Output[4128]: {-0.442942,-0.430473}	SECOND SYMBOL	Pass
Output[4129]: {0.153702,0.684157}	SECOND SYMBOL	Pass
Output[4130]: {0.263425,-0.597677}	SECOND SYMBOL	Pass
Output[4131]: {-0.654373,0.231109}	SECOND SYMBOL	Pass
Output[4132]: {0.725233,0.231286}	SECOND SYMBOL	Pass
Output[4133]: {-0.358225,-0.712915}	SECOND SYMBOL	Pass
Output[4134]: {-0.219956,0.786942}	SECOND SYMBOL	Pass
Output[4135]: {0.715497,-0.445288}	SECOND SYMBOL	Pass
Output[4136]: {-0.849635,-0.086757}	SECOND SYMBOL	Pass
Output[4137]: {0.63405,0.642587}	SECOND SYMBOL	Pass
Output[4138]: {0.003651,-0.865103}	SECOND SYMBOL	Pass
Output[4139]: {-0.533949,0.62447}	SECOND SYMBOL	Pass
Output[4140]: {0.963809,-0.109174}	SECOND SYMBOL	Pass
Output[4141]: {-0.767897,-0.621414}	SECOND SYMBOL	Pass
Output[4142]: {0.260808,0.957271}	SECOND SYMBOL	Pass
Output[4143]: {0.519392,-0.878604}	SECOND SYMBOL	Pass
Output[4144]: {-0.944884,0.217245}	SECOND SYMBOL	Pass
Output[4145]: {0.853041,0.502316}	SECOND SYMBOL	Pass
Output[4146]: {-0.414186,-0.919057}	SECOND SYMBOL	Pass
Output[4147]: {-0.348044,0.958938}	SECOND SYMBOL	Pass
Output[4148]: {0.932111,-0.323723}	SECOND SYMBOL	Pass
Output[4149]: {-1.01419,-0.329962}	SECOND SYMBOL	Pass
Output[4150]: {0.485624,0.913849}	SECOND SYMBOL	Pass
Output[4151]: {0.386484,-0.989678}	SECOND SYMBOL	Pass
Output[4152]: {-0.830038,0.49811}	SECOND SYMBOL	Pass
Output[4153]: {0.940356,0.10404}	SECOND SYMBOL	Pass
Output[4154]: {-0.459586,-0.880835}	SECOND SYMBOL	Pass
Output[4155]: {-0.127935,0.851351}	SECOND SYMBOL	Pass
Output[4156]: {0.73892,-0.44002}	SECOND SYMBOL	Pass
Output[4157]: {-0.951666,-0.112479}	SECOND SYMBOL	Pass
Output[4158]: {0.482153,0.711234}	SECOND SYMBOL	Pass
Output[4159]: {0.131722,-0.778066}	SECOND SYMBOL	Pass
Output[4160]: {-0.690622,0.425594}	SECOND SYMBOL	Pass
Output[4161]: {0.785901,0.21371}	SECOND SYMBOL	Pass
Output[4162]: {-0.438665,-0.636969}	SECOND SYMBOL	Pass
Output[4163]: {-0.233986,0.746371}	SECOND SYMBOL	Pass
Output[4164]: {0.632372,-0.393019}	SECOND SYMBOL	Pass
Output[4165]: {-0.688071,-0.145207}	SECOND SYMBOL	Pass
Output[4166]: {0.346667,0.637982}	SECOND SYMBOL	Pass
Output[4167]: {0.199293,-0.666943}	SECOND SYMBOL	Pass
Output[4168]: {-0.556013,0.299193}	SECOND SYMBOL	Pass
Output[4169]: {0.555439,0.242915}	SECOND SYMBOL	Pass
Output[4170]: {-0.262538,-0.546347}	SECOND SYMBOL	Pass
Output[4171]: {-0.275297,0.522679}	SECOND SYMBOL	Pass
Output[4172]: {0.562167,-0.073685}	SECOND SYMBOL	Pass
Output[4173]: {-0.512908,-0.296639}	SECOND SYMBOL	Pass
Output[4174]: {0.058129,0.596206}	SECOND SYMBOL	Pass
Output[4175]: {0.398421,-0.521207}	SECOND SYMBOL	Pass
Output[4176]: {-0.586721,0.057651}	SECOND SYMBOL	Pass
Output[4177]: {0.379512,0.460779}	SECOND SYMBOL	Pass
Output[4178]: {0.095895,-0.620802}	SECOND SYMBOL	Pass
Output[4179]: {-0.448564,0.347075}	SECOND SYMBOL	Pass
Output[4180]: {0.642201,0.058872}	SECOND SYMBOL	Pass
Output[4181]: {-0.363123,-0.592067}	SECOND SYMBOL	Pass
Output[4182]: {-0.097936,0.683482}	SECOND SYMBOL	Pass
Output[4183]: {0.639395,-0.34986}	SECOND SYMBOL	Pass
Output[4184]: {-0.678007,-0.16673}	SECOND SYMBOL	Pass
Output[4185]: {0.272682,0.68724}	SECOND SYMBOL	Pass
Output[4186]: {0.257385,-0.749753}	SECOND SYMBOL	Pass
Output[4187]: {-0.759128,0.397005}	SECOND SYMBOL	Pass
Output[4188]: {0.803693,0.239614}	SECOND SYMBOL	Pass
Output[4189]: {-0.330326,-0.737639}	SECOND SYMBOL	Pass
Output[4190]: {-0.355001,0.76449}	SECOND SYMBOL	Pass
Output[4191]: {0.886804,-0.400269}	SECOND SYMBOL	Pass
Output[4192]: {-0.93154,-0.318786}	SECOND SYMBOL	Pass
Output[4193]: {0.453384,0.854077}	SECOND SYMBOL	Pass
Output[4194]: {0.30016,-0.900595}	SECOND SYMBOL	Pass
Output[4195]: {-0.930987,0.424251}	SECOND SYMBOL	Pass
Output[4196]: {0.96171,0.367687}	SECOND SYMBOL	Pass
Output[4197]: {-0.539709,-0.955686}	SECOND SYMBOL	Pass
Output[4198]: {-0.282924,1.05183}	SECOND SYMBOL	Pass
Output[4199]: {0.933378,-0.486071}	SECOND SYMBOL	Pass
Output[4200]: {-1.0757,-0.284864}	SECOND SYMBOL	Pass
Output[4201]: {0.550484,0.907492}	SECOND SYMBOL	Pass
Output[4202]: {0.246896,-1.0612}	SECOND SYMBOL	Pass
Output[4203]: {-0.925341,0.67867}	SECOND SYMBOL	Pass
Output[4204]: {1.11833,0.189056}	SECOND SYMBOL	Pass
Output[4205]: {-0.687823,-0.826969}	SECOND SYMBOL	Pass
Output[4206]: {-0.157539,1.16757}	SECOND SYMBOL	Pass
Output[4207]: {0.945622,-0.652616}	SECOND SYMBOL	Pass
Output[4208]: {-1.14711,-0.070268}	SECOND SYMBOL	Pass
Output[4209]: {0.814108,0.910331}	SECOND SYMBOL	Pass
Output[4210]: {0.028648,-1.15916}	SECOND SYMBOL	Pass
Output[4211]: {-0.854942,0.82036}	SECOND SYMBOL	Pass
Output[4212]: {1.07068,0.007878}	SECOND SYMBOL	Pass
Output[4213]: {-0.881356,-0.742865}	SECOND SYMBOL	Pass
Output[4214]: {0.108439,1.13144}	SECOND SYMBOL	Pass
Output[4215]: {0.681694,-0.944696}	SECOND SYMBOL	Pass
Output[4216]: {-1.09718,0.134903}	SECOND SYMBOL	Pass
Output[4217]: {0.916093,0.599329}	SECOND SYMBOL	Pass
Output[4218]: {-0.211285,-1.00085}	SECOND SYMBOL	Pass
Output[4219]: {-0.508844,0.937482}	SECOND SYMBOL	Pass
Output[4220]: {0.986309,-0.302414}	SECOND SYMBOL	Pass
Output[4221]: {-0.929225,-0.387954}	SECOND SYMBOL	Pass
Output[4222]: {0.411617,0.956862}	SECOND SYMBOL	Pass
Output[4223]: {0.278706,-0.930993}	SECOND SYMBOL	Pass
Output[4224]: {-0.788833,0.461303}	SECOND SYMBOL	Pass
Output[4225]: {0.908359,0.159815}	SECOND SYMBOL	Pass
Output[4226]: {-0.579702,-0.732777}	SECOND SYMBOL	Pass
Output[4227]: {-0.036636,0.926676}	SECOND SYMBOL	Pass
Output[4228]: {0.599908,-0.687633}	SECOND SYMBOL	Pass
Output[4229]: {-0.997579,0.116155}	SECOND SYMBOL	Pass
Output[4230]: {0.633388,0.568101}	SECOND SYMBOL	Pass
Output[4231]: {-0.191992,-0.86382}	SECOND SYMBOL	Pass
Output[4232]: {-0.498707,0.709648}	SECOND SYMBOL	Pass
Output[4233]: {0.806365,-0.24704}	SECOND SYMBOL	Pass
Output[4234]: {-0.745164,-0.315821}	SECOND SYMBOL	Pass
Output[4235]: {0.31702,0.758755}	SECOND SYMBOL	Pass
Output[4236]: {0.286072,-0.743304}	SECOND SYMBOL	Pass
Output[4237]: {-0.689794,0.375479}	SECOND SYMBOL	Pass
Output[4238]: {0.791675,0.099614}	SECOND SYMBOL	Pass
Output[4239]: {-0.425889,-0.600971}	SECOND SYMBOL	Pass
Output[4240]: {-0.045378,0.764712}	SECOND SYMBOL	Pass
Output[4241]: {0.514536,-0.597382}	SECOND SYMBOL	Pass
Output[4242]: {-0.814579,0.00315}	SECOND SYMBOL	Pass
Output[4243]: {0.632158,0.456735}	SECOND SYMBOL	Pass
