(-0.163789,0.17336)
(0.347808,0.0201883)
(-0.196894,-0.278388)
(-0.060688,0.408816)
(0.376121,-0.284355)
(-0.467922,-0.146133)
(0.298159,0.513104)
(0.21907,-0.67254)
(-0.706669,0.21648)
(0.726982,0.151438)
(-0.314871,-0.684177)
(-0.218818,0.767532)
(0.748657,-0.432336)
(-0.826183,-0.128782)
(0.448888,0.702364)
(0.126139,-0.905224)
(-0.734766,0.455812)
(0.95006,0.158502)
(-0.642609,-0.725925)
(-0.0631037,0.867819)
(0.663761,-0.648581)
(-0.874687,0.0288725)
(0.705185,0.699638)
(-0.0864162,-0.942018)
(-0.539605,0.76349)
(0.907695,-0.117821)
(-0.716565,-0.516236)
(0.228603,0.736753)
(0.352318,-0.690551)
(-0.642476,0.212297)
(0.648099,0.278811)
(-0.276608,-0.456904)
(-0.155261,0.493993)
(0.562474,-0.281629)
(-0.450869,-0.0913258)
(0.230156,0.346545)
(-0.0346155,-0.404951)
(-0.162132,0.376047)
(0.244583,-0.0472746)
(-0.173279,-0.0765696)
(0.108434,0.216112)
(-0.0434179,-0.166416)
(0.0669174,0.140837)
(0.133013,-0.187486)
(-0.230158,0.092227)
(0.30521,-0.00369835)
(-0.250238,-0.296391)
(0.0683765,0.328847)
(0.251911,-0.432055)
(-0.517617,0.122328)
(0.480522,0.22709)
(-0.337007,-0.512817)
(-0.21185,0.637889)
(0.619898,-0.343863)
(-0.725615,-0.185112)
(0.479567,0.686134)
(0.152373,-0.817626)
(-0.592835,0.45849)
(0.911104,0.064291)
(-0.530589,-0.625864)
(0.0731201,0.861374)
(0.609502,-0.575657)
(-0.82524,-0.0189762)
(0.643165,0.611874)
(-0.067584,-0.875665)
(-0.612929,0.701736)
(0.863852,-0.118141)
(-0.662965,-0.57019)
(0.111367,0.828656)
(0.551597,-0.619003)
(-0.804329,0.0641718)
(0.676436,0.45599)
(-0.0953541,-0.725976)
(-0.388927,0.524239)
(0.669197,-0.0225391)
(-0.517987,-0.401572)
(0.0633459,0.579378)
(0.439729,-0.410002)
(-0.533676,0.0502424)
(0.344049,0.412526)
(0.0122271,-0.434368)
(-0.354039,0.322399)
(0.469831,0.0198412)
(-0.182178,-0.303172)
(-0.154352,0.339911)
(0.357314,-0.190452)
(-0.304734,-0.235059)
(0.0450535,0.451198)
(0.212105,-0.235983)
(-0.398828,-0.0386963)
(0.177598,0.339695)
(0.0737028,-0.337177)
(-0.336347,0.156536)
(0.420621,0.190796)
(-0.142008,-0.514258)
(-0.159871,0.408168)
(0.493294,-0.106262)
(-0.454568,-0.204988)
(0.14993,0.509368)
(0.339729,-0.473386)
(-0.504138,0.108023)
(0.465853,0.367348)
(-0.00692177,-0.589107)
(-0.372857,0.488069)
(0.569229,-0.0349674)
(-0.446916,-0.514399)
(-0.0115051,0.719336)
(0.551981,-0.346307)
(-0.687091,-0.129415)
(0.426345,0.45401)
(0.129009,-0.755384)
(-0.62124,0.395244)
(0.738078,0.186553)
(-0.439299,-0.676558)
(-0.155112,0.737437)
(0.670589,-0.323155)
(-0.704426,-0.164328)
(0.414986,0.592788)
(0.225825,-0.825794)
(-0.720702,0.419019)
(0.750594,0.250582)
(-0.42444,-0.720737)
(-0.170495,0.876063)
(0.704523,-0.520556)
(-0.728566,-0.220243)
(0.468517,0.789862)
(0.193521,-0.785662)
(-0.68804,0.443075)
(0.830945,0.0937767)
(-0.508395,-0.589844)
(-0.113972,0.709247)
(0.615844,-0.488477)
(-0.764361,-0.185622)
(0.476767,0.617111)
(0.0155163,-0.688493)
(-0.540686,0.440423)
(0.699687,-0.00129128)
(-0.46779,-0.583964)
(0.0307322,0.611833)
(0.33943,-0.388518)
(-0.571282,-0.00266552)
(0.374249,0.297583)
(-0.113152,-0.42824)
(-0.177876,0.366586)
(0.429464,-0.168621)
(-0.395055,-0.102784)
(0.168752,0.27061)
(0.0613213,-0.365944)
(-0.302095,0.23463)
(0.249376,-0.0241747)
(-0.241885,-0.0886879)
(0.116284,0.134836)
(0.0106449,-0.256903)
(-0.10665,0.123156)
(0.215214,-0.0911942)
(-0.265179,-0.0860214)
(0.153958,0.192335)
(-0.035284,-0.216265)
(-0.0748329,0.220181)
(0.237955,-0.130186)
(-0.306027,-0.0712309)
(0.225778,0.286336)
(-0.0390491,-0.370099)
(-0.27379,0.29475)
(0.484585,-0.0998306)
(-0.356186,-0.181509)
(0.0632706,0.432733)
(0.195535,-0.36099)
(-0.527758,0.142529)
(0.34781,0.205952)
(-0.176655,-0.425794)
(-0.238896,0.409122)
(0.456243,-0.147606)
(-0.488661,-0.190025)
(0.256779,0.401961)
(0.121322,-0.431306)
(-0.359874,0.229628)
(0.384383,0.195716)
(-0.215695,-0.434259)
(-0.0692492,0.446065)
(0.351471,-0.182352)
(-0.373418,-0.126953)
(0.189928,0.250586)
(-0.0190592,-0.375668)
(-0.282799,0.210287)
(0.353076,0.151379)
(-0.201056,-0.246895)
(-0.104875,0.443512)
(0.218848,-0.10406)
(-0.188233,-0.108056)
(0.0726528,0.232388)
(0.135465,-0.207242)
(-0.257773,-0.0186825)
(0.224573,0.172964)
(-0.097167,-0.271295)
(-0.220347,0.12428)
(0.220598,0.021452)
(-0.134233,-0.193638)
(0.051363,0.263984)
(0.215613,-0.198837)
(-0.321431,-0.0360994)
(0.198862,0.310424)
(0.0594721,-0.361407)
(-0.317917,0.168275)
(0.46202,0.0281458)
(-0.200165,-0.390503)
(-0.0137587,0.512706)
(0.259986,-0.318579)
(-0.444701,-0.0584135)
(0.296573,0.367406)
(0.00655651,-0.477025)
(-0.276768,0.383832)
(0.503671,-0.0617189)
(-0.323359,-0.291712)
(0.161651,0.526054)
(0.224671,-0.469664)
(-0.539656,0.149719)
(0.428113,0.201347)
(-0.229321,-0.471782)
(-0.171955,0.547182)
(0.52786,-0.248688)
(-0.461589,-0.128737)
(0.247249,0.393977)
(0.0438242,-0.565977)
(-0.343032,0.331565)
(0.522274,-0.0729065)
(-0.52588,-0.322616)
(-0.0362806,0.535145)
(0.329065,-0.46828)
(-0.546163,0.21433)
(0.526139,0.232335)
(-0.217966,-0.498418)
(-0.182371,0.493977)
(0.442982,-0.300118)
(-0.481772,-0.0907507)
(0.265949,0.418957)
(-0.0178356,-0.586811)
(-0.368124,0.337936)
(0.531281,-0.0195856)
(-0.439653,-0.364782)
(0.0620594,0.506677)
(0.282143,-0.34488)
(-0.446273,0.0617247)
(0.399533,0.250885)
(-0.180355,-0.374864)
(-0.176369,0.383036)
(0.36322,-0.147598)
(-0.370864,-0.122454)
(0.142397,0.213001)
(0.0955849,-0.304539)
(-0.279155,0.168545)
(0.235519,0.0346651)
(-0.105582,-0.174869)
(0.0292025,0.223676)
(0.168067,-0.0855503)
(-0.202353,0.0457592)
(0.191846,0.124783)
(0.00931358,-0.119871)
(-0.0327215,0.0144939)
(0.153997,-0.0080862)
(0.0569935,-0.000541687)
(-0.0637465,0.0101633)
(0.0187721,0.0588417)
(0.113312,-0.0731316)
(-0.029273,-0.0658455)
(0.0890875,0.0738897)
(0.0454569,-0.114243)
(-0.087821,0.0892658)
(0.143875,0.0374355)
(-0.0928259,-0.130157)
(-0.0633583,0.186132)
(0.112432,-0.120696)
(-0.246588,-0.0259342)
(0.130655,0.186852)
(0.0978813,-0.222174)
(-0.178836,0.162435)
(0.165285,0.0739441)
(-0.22977,-0.192685)
(0.0742893,0.306208)
(0.175712,-0.236663)
(-0.225061,0.0739822)
(0.276855,0.166444)
(-0.0877876,-0.320993)
(-0.105921,0.236667)
(0.295723,-0.0880251)
(-0.243381,-0.0858288)
(0.0649853,0.235451)
(0.0875616,-0.175732)
(-0.208138,0.0673571)
(0.185842,0.0860386)
(-0.151053,-0.100386)
(-0.0550127,0.158702)
(0.123166,-0.0380154)
(-0.128103,0.0379477)
(0.0986443,0.0488873)
(-0.00116348,-0.202116)
(-0.0581856,0.100019)
(-0.0323544,-0.0363035)
(-0.0680046,-0.0367785)
(0.025095,-0.0380116)
(-0.121093,-0.0521078)
(0.0663128,0.143882)
(-0.0289116,-0.121118)
(-0.0847635,0.125456)
(0.242678,-0.0206518)
(-0.289241,-0.165553)
(0.122831,0.199772)
(0.0963631,-0.347472)
(-0.395485,0.084898)
(0.350415,0.0306358)
(-0.263277,-0.289214)
(-0.0720129,0.407267)
(0.310776,-0.282627)
(-0.406434,-0.0858021)
(0.359105,0.261537)
(0.0379076,-0.484081)
(-0.28199,0.370796)
(0.610704,-0.00144958)
(-0.403029,-0.39312)
(-0.0118265,0.569078)
(0.370647,-0.557246)
(-0.60304,0.081028)
(0.602234,0.353841)
(-0.227605,-0.592498)
(-0.288075,0.578744)
(0.587755,-0.245626)
(-0.587475,-0.30913)
(0.383512,0.609459)
(0.19133,-0.689503)
(-0.55455,0.375007)
(0.653195,0.188589)
(-0.384178,-0.50919)
(-0.133335,0.624022)
(0.514676,-0.429033)
(-0.638788,-0.0193787)
(0.455038,0.37888)
(0.0108624,-0.617525)
(-0.378105,0.481606)
(0.561662,-0.0839596)
(-0.449099,-0.268668)
(0.15731,0.485679)
(0.235855,-0.358769)
(-0.405881,0.236082)
(0.500253,0.197684)
(-0.298156,-0.367222)
(-0.0203638,0.377599)
(0.273187,-0.32391)
(-0.428104,0.0425596)
(0.301193,0.166413)
(-0.148777,-0.235149)
(-0.0945797,0.255371)
(0.217779,-0.167795)
(-0.348804,-0.0410557)
(0.261603,0.105119)
(-0.0915871,-0.242332)
(-0.124554,0.293069)
(0.266569,-0.236148)
(-0.380359,-0.0448866)
(0.212574,0.207286)
(-0.114681,-0.363567)
(-0.246183,0.315722)
(0.400462,-0.164391)
(-0.43646,-0.0546455)
(0.205423,0.405312)
(0.139377,-0.445807)
(-0.422708,0.212031)
(0.43091,0.120575)
(-0.242306,-0.301648)
(0.0311728,0.412021)
(0.250803,-0.393822)
(-0.357121,0.106453)
(0.451177,0.284563)
(-0.15853,-0.470791)
(-0.199169,0.38212)
(0.412827,-0.149636)
(-0.41257,-0.143362)
(0.227661,0.281336)
(0.0809488,-0.382681)
(-0.23351,0.164927)
(0.28719,0.0434608)
(-0.208193,-0.260774)
(-0.0149803,0.252392)
(0.164371,-0.181073)
(-0.238973,0.0147676)
(0.172649,0.16865)
(0.0324011,-0.166942)
(-0.0191698,0.0720024)
(-0.0153828,-0.0381851)
(-0.058506,0.0307226)
(-0.0180111,-0.120269)
(-0.0633898,0.0534782)
(0.121302,-0.0359306)
(-0.179448,-0.0939865)
(0.064744,0.222926)
(0.0976362,-0.265524)
(-0.282296,0.109165)
(0.388858,0.173955)
(-0.236872,-0.415632)
(-0.140756,0.485482)
(0.452041,-0.216019)
(-0.543447,-0.159857)
(0.308733,0.554376)
(0.198024,-0.597274)
(-0.524183,0.380069)
(0.71686,0.0244703)
(-0.506787,-0.586688)
(0.0565042,0.756698)
(0.619349,-0.587071)
(-0.833744,0.0476732)
(0.663445,0.602242)
(-0.124828,-0.899512)
(-0.515248,0.834019)
(0.977414,-0.241083)
(-0.856172,-0.497984)
(0.304805,1.02022)
(0.472734,-0.987633)
(-0.945929,0.421394)
(1.03498,0.365789)
(-0.496062,-0.873278)
(-0.274132,1.02292)
(0.881429,-0.614061)
(-1.11659,-0.244897)
(0.621326,0.708638)
(0.0942888,-1.03503)
(-0.829287,0.677325)
(0.971875,-0.0607901)
(-0.807885,-0.675756)
(0.0747166,1.03308)
(0.596444,-0.851502)
(-1.04234,0.18994)
(0.854309,0.488949)
(-0.229469,-0.968327)
(-0.415094,0.927115)
(0.909678,-0.389609)
(-0.970515,-0.266839)
(0.484571,0.840256)
(0.167835,-0.922047)
(-0.713932,0.606733)
(0.919496,-0.0380583)
(-0.58637,-0.591432)
(0.0532503,0.905421)
(0.515773,-0.653933)
(-0.805363,0.178722)
(0.72005,0.354973)
(-0.24265,-0.804167)
(-0.250479,0.739759)
(0.687521,-0.473319)
(-0.824547,-0.120128)
(0.526347,0.668647)
(0.0113115,-0.857548)
(-0.638252,0.629332)
(0.810139,-0.0538273)
(-0.658566,-0.547526)
(0.206566,0.849412)
(0.408968,-0.757179)
(-0.835695,0.251032)
(0.827618,0.407489)
(-0.360059,-0.838937)
(-0.262496,0.859674)
(0.772694,-0.457725)
(-0.804597,-0.227082)
(0.61446,0.639266)
(0.0664091,-0.90514)
(-0.640465,0.618793)
(0.829768,0.0130692)
(-0.663473,-0.673853)
(0.156542,0.908566)
(0.494738,-0.779613)
(-0.845078,0.157134)
(0.786777,0.523725)
(-0.201585,-0.84867)
(-0.367925,0.820819)
(0.783132,-0.260577)
(-0.796393,-0.388142)
(0.410194,0.796637)
(0.307511,-0.818713)
(-0.795562,0.396643)
(0.865516,0.187062)
(-0.476089,-0.647486)
(-0.138344,0.821552)
(0.561932,-0.599912)
(-0.877337,-0.0364361)
(0.534755,0.59229)
(-0.0464811,-0.714273)
(-0.465422,0.586127)
(0.770705,-0.10372)
(-0.58287,-0.287721)
(0.199095,0.6624)
(0.338787,-0.600669)
(-0.592837,0.17753)
(0.612291,0.176201)
(-0.31747,-0.512755)
(-0.19558,0.569577)
(0.484825,-0.300917)
(-0.555634,0.0184155)
(0.425257,0.403549)
(0.0172443,-0.532263)
(-0.335387,0.360141)
(0.490599,-0.143341)
(-0.469127,-0.202929)
(0.133093,0.488876)
(0.211975,-0.404849)
(-0.346383,0.223447)
(0.470063,0.170423)
(-0.287106,-0.312841)
(0.0280743,0.364346)
(0.286282,-0.24111)
(-0.35618,0.0542231)
(0.353861,0.281046)
(-0.00532722,-0.390844)
(-0.222341,0.321192)
(0.371997,-0.158198)
(-0.32754,-0.0841904)
(0.126612,0.347203)
(0.0508814,-0.303169)
(-0.334502,0.203917)
(0.399729,0.0320425)
(-0.128326,-0.19607)
(-0.102613,0.335673)
(0.341131,-0.244025)
(-0.360361,-0.100357)
(0.185403,0.14428)
(0.00209999,-0.260957)
(-0.264417,0.259538)
(0.28255,0.00371552)
(-0.160756,-0.272064)
(-0.0114527,0.338804)
(0.23926,-0.0972042)
(-0.247561,-0.0369024)
(0.101746,0.210999)
(0.0433006,-0.268492)
(-0.194882,0.105721)
(0.206746,0.172539)
(-0.108082,-0.319647)
(-0.149602,0.308068)
(0.315775,-0.0392151)
(-0.319812,-0.0917826)
(0.00525665,0.364615)
(0.172905,-0.284433)
(-0.312471,0.0373917)
(0.274789,0.196845)
(-0.0609484,-0.280082)
(-0.279215,0.430485)
(0.437589,-0.0415726)
(-0.364162,-0.275476)
(0.159433,0.49489)
(0.244264,-0.43854)
(-0.430947,0.0810461)
(0.35353,0.300672)
(-0.0980244,-0.498367)
(-0.304672,0.434125)
(0.5496,-0.139121)
(-0.386401,-0.272906)
(0.149107,0.522442)
(0.25838,-0.512299)
(-0.605398,0.113355)
(0.463474,0.25534)
(-0.244353,-0.399162)
(-0.168032,0.455972)
(0.426573,-0.210183)
(-0.435026,-0.0931025)
(0.213995,0.443055)
(0.00438499,-0.34026)
(-0.363163,0.25596)
(0.360268,0.0856056)
(-0.196306,-0.316744)
(-0.0181274,0.341039)
(0.219599,-0.143752)
(-0.257761,0.00683308)
(0.190912,0.263821)
(-0.0296946,-0.246515)
(-0.131458,0.132741)
(0.164827,0.0254745)
(-0.0635481,-0.0415487)
(-0.0540733,0.0991812)
(-0.00510788,0.0334101)
(-0.00683308,-0.0290899)
(0.0288582,-0.0378094)
(0.0851097,0.0528851)
(0.134446,-0.114241)
(-0.212054,0.100413)
(0.181125,0.105897)
(-0.110702,-0.250887)
(-0.150097,0.237563)
(0.228385,-0.176646)
(-0.295708,-0.117822)
(0.221392,0.337165)
(0.119959,-0.432358)
(-0.321383,0.190964)
(0.46373,0.0546122)
(-0.285073,-0.325569)
(-0.0397549,0.499869)
(0.378097,-0.315793)
(-0.494802,0.0301113)
(0.440681,0.343797)
(-0.0610991,-0.52216)
(-0.312575,0.42602)
(0.519566,-0.0525398)
(-0.435186,-0.287345)
(0.154563,0.563532)
(0.254276,-0.487996)
(-0.436088,0.157894)
(0.448705,0.198804)
(-0.231498,-0.503723)
(-0.101949,0.41313)
(0.403805,-0.20103)
(-0.405468,-0.0101957)
(0.308036,0.325952)
(0.0120878,-0.3665)
(-0.240849,0.285149)
(0.279747,-0.0464134)
(-0.221728,-0.185807)
(0.151472,0.268605)
(0.113322,-0.180736)
(-0.134454,0.0795097)
(0.149064,0.045826)
(-0.171738,-0.0837698)
(0.132214,0.171785)
(0.0370054,-0.104421)
(-0.0583401,0.225023)
(0.151232,-0.144381)
(-0.229655,0.0082655)
(0.204834,0.127839)
(-0.163164,-0.218016)
(-0.118052,0.314048)
(0.304298,-0.144093)
(-0.415246,0.0430784)
(0.345638,0.310506)
(-0.00900555,-0.489053)
(-0.347927,0.417543)
(0.524053,-0.160929)
(-0.475961,-0.342692)
(0.0943089,0.567407)
(0.325692,-0.477063)
(-0.589545,0.150435)
(0.61144,0.256254)
(-0.29354,-0.622815)
(-0.238526,0.635871)
(0.759913,-0.300765)
(-0.701031,-0.163116)
(0.391057,0.520048)
(0.165632,-0.693672)
(-0.627006,0.399955)
(0.791092,0.0423021)
(-0.432016,-0.607012)
(0.0164452,0.737016)
(0.607668,-0.551399)
(-0.622602,0.059886)
(0.565385,0.384233)
(-0.0590391,-0.616322)
(-0.346865,0.453413)
(0.672599,-0.130095)
(-0.559917,-0.337663)
(0.144356,0.596578)
(0.2735,-0.481534)
(-0.51738,0.0845499)
(0.523106,0.299957)
(-0.225148,-0.548897)
(-0.237552,0.426008)
(0.420255,-0.159003)
(-0.420407,-0.169919)
(0.152527,0.369989)
(0.119098,-0.30295)
(-0.306293,0.114015)
(0.349014,0.169797)
(-0.102207,-0.306702)
(-0.180495,0.232404)
(0.332944,-0.0533504)
(-0.237059,-0.151014)
(-0.0463572,0.212916)
(0.12065,-0.193576)
(-0.160167,-0.0375624)
(0.0714064,0.176312)
(-0.00576019,-0.137753)
(-0.198363,0.103012)
(0.118915,0.0487089)
(-0.116083,-0.222856)
(-0.0587378,0.119078)
(0.109049,-0.0345926)
(-0.0729046,-0.125749)
(0.0681305,0.173662)
(0.0954266,-0.235264)
(-0.153787,0.113465)
(0.152723,0.141947)
(-0.0337667,-0.163063)
(-0.101797,0.236559)
(0.223732,-0.070219)
(-0.191059,0.00186062)
(0.0942869,0.167478)
(0.0939856,-0.131061)
(-0.109594,0.0472488)
(0.00967407,-0.00426674)
(0.0396719,-0.0511475)
(-0.0080061,0.173725)
(0.0353937,-0.0257397)
(-0.0309324,0.0413942)
(-0.0221443,-0.027544)
(0.0266113,-0.00872612)
(0.0247736,0.000556946)
(-0.0122271,0.0261021)
(0.0806417,0.0858994)
(-0.0212173,-0.208995)
(-0.0256386,0.120299)
(0.187962,-0.0959015)
(-0.165295,-0.0112934)
(0.0576658,0.159595)
(0.139364,-0.176746)
(-0.275792,0.254649)
(0.225488,0.0465202)
(-0.193744,-0.259494)
(-0.102008,0.377568)
(0.257795,-0.195145)
(-0.401978,0.0063839)
(0.372765,0.26464)
(-0.0828505,-0.400681)
(-0.251176,0.304004)
(0.477448,-0.171596)
(-0.45431,-0.229367)
(0.191433,0.505233)
(0.162033,-0.507768)
(-0.466475,0.261892)
(0.576448,0.200893)
(-0.396179,-0.414319)
(-0.0116644,0.659431)
(0.420006,-0.420594)
(-0.633608,0.0303249)
(0.539258,0.307436)
(-0.16954,-0.567541)
(-0.340884,0.565316)
(0.676215,-0.257926)
(-0.661983,-0.115889)
(0.310498,0.616109)
(0.0900583,-0.731563)
(-0.524251,0.431597)
(0.725903,0.0257568)
(-0.539631,-0.38219)
(0.149694,0.729004)
(0.39183,-0.703692)
(-0.621375,0.232465)
(0.67798,0.245486)
(-0.382863,-0.61494)
(-0.128618,0.724083)
(0.559439,-0.454311)
(-0.733986,0.0380449)
(0.523314,0.476104)
(-0.160659,-0.775289)
(-0.304978,0.628687)
(0.716689,-0.194569)
(-0.70725,-0.260281)
(0.378296,0.668802)
(0.127241,-0.721273)
(-0.56369,0.429896)
(0.708546,0.0258036)
(-0.564721,-0.455139)
(0.0674782,0.650825)
(0.305558,-0.58982)
(-0.65421,0.256424)
(0.574208,0.2031)
(-0.440189,-0.652997)
(-0.137995,0.753045)
(0.520826,-0.477395)
(-0.648047,0.0418262)
(0.595421,0.361617)
(-0.211392,-0.658228)
(-0.236732,0.55679)
(0.628264,-0.290792)
(-0.582867,-0.142884)
(0.328623,0.468004)
(0.0633965,-0.694957)
(-0.475219,0.422767)
(0.64264,-0.145271)
(-0.484617,-0.244725)
(0.2005,0.620051)
(0.193712,-0.5044)
(-0.509668,0.268953)
(0.519528,0.084095)
(-0.351808,-0.388493)
(0.0508013,0.549611)
(0.281772,-0.464575)
(-0.500188,0.203485)
(0.482982,0.258266)
(-0.272632,-0.444491)
(-0.185544,0.425679)
(0.41805,-0.281485)
(-0.36697,0.0222263)
(0.352324,0.243928)
(-0.0287371,-0.410974)
(-0.166421,0.429135)
(0.396177,-0.0943165)
(-0.400826,-0.0740404)
(0.0937443,0.358385)
(0.0512762,-0.391167)
(-0.33743,0.252107)
(0.348187,0.0439653)
(-0.220979,-0.268061)
(0.0291862,0.359508)
(0.165685,-0.284966)
(-0.234112,0.102455)
(0.244455,0.118908)
(-0.140993,-0.176269)
(-0.0434017,0.25369)
(0.229403,-0.110869)
(-0.20457,-0.0875444)
(0.0181656,0.201241)
(0.0348501,-0.149883)
(-0.152956,0.0301313)
(0.12971,0.00663471)
(-0.0132885,-0.0527992)
(-0.0661507,0.0220804)
(0.0579224,0.0808001)
(-0.0951185,-0.0806026)
(-0.150166,0.103076)
(0.167002,0.0209608)
(-0.106318,-0.194258)
(0.00320816,0.16991)
(0.210056,-0.114433)
(-0.317124,-0.0144596)
(0.236538,0.210013)
(-0.0234022,-0.280303)
(-0.229513,0.290559)
(0.404159,-0.00406551)
(-0.411475,-0.293781)
(0.0567513,0.54877)
(0.260061,-0.410173)
(-0.521972,0.159719)
(0.54086,0.248985)
(-0.152393,-0.544807)
(-0.277781,0.661611)
(0.539886,-0.297421)
(-0.613354,-0.143965)
(0.343789,0.541035)
(0.145632,-0.683913)
(-0.565236,0.381389)
(0.773314,-0.00217915)
(-0.586482,-0.530502)
(0.0722389,0.816622)
(0.37272,-0.594906)
(-0.729813,0.174268)
(0.7,0.369494)
(-0.235334,-0.710456)
(-0.218515,0.642967)
(0.737986,-0.302461)
(-0.752985,-0.16569)
(0.441126,0.624515)
(0.0763607,-0.738978)
(-0.473081,0.447437)
(0.665504,-0.103048)
(-0.514879,-0.400456)
(0.138406,0.616067)
(0.378731,-0.49833)
(-0.600151,0.1839)
(0.531019,0.224747)
(-0.28534,-0.52068)
(-0.12828,0.543306)
(0.413294,-0.331182)
(-0.468019,-0.0172901)
(0.365431,0.32394)
(-0.0759993,-0.467265)
(-0.201783,0.366234)
(0.357787,-0.0375948)
(-0.352658,-0.0652418)
(0.227394,0.24436)
(0.0851402,-0.276015)
(-0.153073,0.188671)
(0.161642,-0.0586948)
(-0.273739,-0.0776644)
(0.198501,0.182109)
(-0.0408659,-0.131231)
(-0.0299311,0.163315)
(0.145185,-0.121143)
(-0.200544,-0.0489826)
(0.189692,0.0382328)
(-0.19639,-0.232396)
(-0.0861425,0.28582)
(0.189164,-0.260654)
(-0.255886,0.0339737)
(0.221852,0.139111)
(-0.117023,-0.270839)
(-0.113581,0.296823)
(0.317958,-0.140913)
(-0.283657,-0.0138531)
(0.26523,0.156937)
(-0.0298567,-0.384609)
(-0.20822,0.300821)
(0.291925,-0.10894)
(-0.327416,-0.142074)
(0.18616,0.329032)
(0.00929356,-0.420487)
(-0.236622,0.324862)
(0.410426,-0.0949726)
(-0.354411,-0.161469)
(0.147813,0.389804)
(0.152258,-0.387263)
(-0.363224,0.269938)
(0.505039,0.0143166)
(-0.280265,-0.268016)
(0.0685005,0.406281)
(0.195378,-0.416911)
(-0.408415,0.200079)
(0.442392,0.208244)
(-0.273573,-0.343975)
(-0.0865297,0.471465)
(0.400236,-0.347672)
(-0.499019,0.0968285)
(0.403316,0.246173)
(-0.186719,-0.549048)
(-0.181841,0.593473)
(0.415408,-0.223766)
(-0.524265,-0.0814619)
(0.344211,0.390019)
(-0.0206556,-0.535794)
(-0.354163,0.515838)
(0.500823,-0.183183)
(-0.427325,-0.214984)
(0.232273,0.550642)
(0.145572,-0.544858)
(-0.472469,0.228678)
(0.578358,-0.0100422)
(-0.354772,-0.368829)
(0.032547,0.539493)
(0.312795,-0.489256)
(-0.479273,0.0792494)
(0.495136,0.277143)
(-0.278141,-0.455562)
(-0.115359,0.518911)
(0.356613,-0.281522)
(-0.484412,0.016634)
(0.335701,0.259223)
(-0.0932217,-0.475008)
(-0.204874,0.438721)
(0.435851,-0.236976)
(-0.428364,-0.0570612)
(0.392391,0.305585)
(-0.0353432,-0.504837)
(-0.218632,0.414172)
(0.471263,-0.198554)
(-0.491686,-0.155416)
(0.196501,0.436415)
(0.0524826,-0.48244)
(-0.373529,0.385287)
(0.532729,-0.15167)
(-0.489058,-0.322561)
(0.24628,0.464851)
(0.201254,-0.527087)
(-0.485588,0.394812)
(0.60014,0.0485525)
(-0.355697,-0.555847)
(-0.0942268,0.672835)
(0.445552,-0.434057)
(-0.720524,0.0784464)
(0.609087,0.472339)
(-0.174152,-0.651097)
(-0.388697,0.668262)
(0.742455,-0.307027)
(-0.670575,-0.25225)
(0.410185,0.690441)
(0.256923,-0.65432)
(-0.642856,0.420921)
(0.843129,0.123811)
(-0.518967,-0.623266)
(0.00442982,0.71226)
(0.46376,-0.525644)
(-0.748616,0.103883)
(0.637494,0.486358)
(-0.169754,-0.763152)
(-0.429047,0.622078)
(0.702567,-0.131639)
(-0.653502,-0.381453)
(0.224924,0.712814)
(0.270468,-0.623142)
(-0.639728,0.20309)
(0.659052,0.202168)
(-0.187195,-0.547618)
(-0.207728,0.418634)
(0.542095,-0.258143)
(-0.586849,-0.234853)
(0.27364,0.582272)
(0.0919285,-0.56198)
(-0.418865,0.309087)
(0.489367,0.158156)
(-0.262487,-0.41671)
(-0.0617905,0.43928)
(0.310079,-0.276366)
(-0.462376,-0.0619526)
(0.250373,0.288242)
(0.141209,-0.352227)
(-0.282164,0.284981)
(0.298417,0.0575809)
(-0.115718,-0.244433)
(-0.0729513,0.30334)
(0.224331,-0.149323)
(-0.252485,-0.0419378)
(0.0465517,0.221935)
(0.11017,-0.166025)
(-0.181981,-0.0116673)
(0.130705,0.0241108)
(-0.00370407,-0.226032)
(-0.0989647,0.150961)
(0.200394,-0.00361824)
(-0.0995626,-0.163566)
(-0.0172663,0.180021)
(0.215839,-0.0363188)
(-0.117347,-0.0957575)
(0.197148,0.240651)
(0.167793,-0.296419)
(-0.294657,0.0511684)
(0.234669,0.121588)
(-0.0166864,-0.244232)
(-0.0928116,0.326112)
(0.284068,-0.00903034)
(-0.323502,-0.180173)
(0.11023,0.470665)
(0.166037,-0.409237)
(-0.479989,0.143949)
(0.470925,0.15022)
(-0.13177,-0.519871)
(-0.223638,0.494749)
(0.47205,-0.24182)
(-0.563358,-0.184008)
(0.232034,0.525569)
(0.121581,-0.558093)
(-0.578186,0.39181)
(0.570081,0.151902)
(-0.499871,-0.543054)
(-0.042592,0.699077)
(0.478378,-0.522729)
(-0.665115,0.00351906)
(0.628219,0.480244)
(-0.132549,-0.809654)
(-0.440385,0.686258)
(0.85565,-0.220421)
(-0.73744,-0.445073)
(0.295774,0.832045)
(0.31248,-0.871663)
(-0.782472,0.452088)
(0.907176,0.220077)
(-0.595731,-0.737157)
(-0.0825224,0.964878)
(0.715684,-0.606086)
(-0.953768,0.0147219)
(0.826099,0.693102)
(-0.172685,-0.96515)
(-0.569537,0.802625)
(0.950562,-0.303366)
(-0.885313,-0.439289)
(0.350191,0.999621)
(0.321256,-0.912758)
(-0.875621,0.544745)
